According to some estimates over 700 villages in all three States of Darfur have been completely or partially destroyed. The Commission further received information that the police had made an assessment of the destruction and recorded the number of destroyed villages at over 2,000.	1
The situation in the Central African Republic (6 August 1997; 14 December 2010)	0
404. An important guarantee laid down in paragraph 4 of article 9 is the right to control by a court of the legality of detention.	0
(i) with respect to the travel restrictions, where the Committee determines that such travel is justified on the ground of humanitarian need, including religious obligation, or where the Committee concludes that an exemption would otherwise further the objectives of this resolution;	1
Bosnia and Herzegovina expresses its concern about the current political stalemate in establishing a new Government and defining a clear constitutional reform process.	1
:: Prohibiting the opening or operation of accounts with false, fictitious or incorrect names;	0
To be held on Monday, 27 October 2014, at 10 a.m.	0
"For us, irrespective of the designations given to, and rationale advanced for, appointing a special envoy, the act can only be tantamount to the establishment of a ""new mechanism""."	1
Ethiopia has throughout its long history never crossed into another country with the purpose of annexing the territory of others.	0
However, we are concerned by recent developments, which have witnessed increased tensions between members of local communities and ISAF forces.	1
